host,yr,home,post,po,flow,hoststr,homestr,pit,gdphost,gdphome,ppphost05,ppphome05,ppphost,ppphome,pophost,pophome,plwohost,plwohome,emphost,emphome,eduhost,eduhome,open,Region,Region2,eu,as,af,y93,y94,y95,y96,y97,y98,y99,y00,y01,y02,y03,y04,y05,y06,y07,y08,y09,y10,home1,us,uk,fr,ge,lnpost,lnpo,lnhoststr,lnhomestr,lngdphost,lngdphome,lnppphost05,lnppphome05,lnppphost,lnppphome,lnpophost,lnpophome,lnplwohost,lnplwohome,lnemphost,lnemphome,lneduhost,lneduhome,lnopen,host1,hosttax,hometax,totaltax,totalgdp,wastr,lnwastr,oecd,lnpit,id,_est_fixed,oecdhost,t_2,t,aftertax,lnaftertax,am_str,eu_str,as_str,af_str,us_str,uk_str,fr_str,ge_str,oecd_str,llnwastr,am_llnwastr,eu_llnwastr,as_llnwastr,af_llnwastr,us_llnwastr,uk_llnwastr,fr_llnwastr,ge_llnwastr,oecd_llnwastr,avg_str,lnavg_str
HONG KONG,2002,U.S,40329,32494,1226,16,40,17,1.64E+11,1.06E+13,2.03E+11,1.15E+13,1.87E+11,1.06E+13,6762.476,287625.19,4926.057,191539.96,3259.314,140324.42,,,394.25098,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.60483,10.38881,2.772589,3.688879,25.8218,29.99095,26.03734,30.07218,25.95612,29.99095,8.819144,12.56941,8.502295,12.16285,8.089272,11.85171,,,5.976988,HONG KONG,2.62E+12,4.24E+14,5.66E+14,1.58E+13,35.70433,3.575272,0,2.833213,51,1,0,256,0.16,0.84,-0.1743533,0,0,2.772589,0,2.772589,0,0,0,0,3.594208,0,0,3.594208,0,3.594208,0,0,0,0,31.44,3.448081
HONG KONG,2003,U.S,36426,40329,-689,16,40,17,1.59E+11,1.11E+13,2.09E+11,1.18E+13,1.97E+11,1.11E+13,6809.738,290107.93,4971.317,193615.75,3269.6056,140900.28,,,454.67735,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,U.S,1,0,0,0,10.50304,10.60483,2.772589,3.688879,25.78947,30.037,26.06696,30.09738,26.00658,30.037,8.826109,12.57801,8.51144,12.17363,8.092424,11.85581,,,6.119588,HONG KONG,2.54E+12,4.44E+14,6.54E+14,1.83E+13,35.82545,3.578659,0,2.833213,51,1,0,256,0.16,0.84,-0.1743533,0,0,2.772589,0,2.772589,0,0,0,0,3.575272,0,0,3.575272,0,3.575272,0,0,0,0,31.24,3.441699
HONG KONG,2004,U.S,32735,36426,,17.5,40,18.5,1.66E+11,1.18E+13,2.27E+11,1.22E+13,2.20E+11,1.18E+13,6855.125,292805.3,5022.296,195950.18,3351.1885,142542.25,,,516.12407,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,U.S,1,0,0,0,10.3962,10.50304,2.862201,3.688879,25.83457,30.09893,26.14823,30.13159,26.11558,30.09893,8.832752,12.58726,8.521643,12.18562,8.11707,11.86739,,,6.246347,HONG KONG,2.90E+12,4.72E+14,7.35E+14,2.08E+13,35.28383,3.563425,0,2.917771,51,1,0,306.25,0.175,0.825,-0.1923719,0,0,2.862201,0,2.862201,0,0,0,0,3.578659,0,0,3.578659,0,3.578659,0,0,0,0,31.07,3.436243
HONG KONG,2005,U.S,36415,32735,4688,17.5,40,20,1.78E+11,1.26E+13,2.43E+11,1.26E+13,2.43E+11,1.26E+13,6898.686,295516.6,5070.826,198347.76,3418.7562,145228.49,9.864,12.91,559.44718,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,U.S,1,0,0,0,10.50274,10.3962,2.862201,3.688879,25.90377,30.16188,26.21666,30.16188,26.21666,30.16188,8.839087,12.59648,8.531259,12.19778,8.137033,11.88606,2.288892,2.558002,6.326949,HONG KONG,3.11E+12,5.03E+14,7.64E+14,2.24E+13,34.1855,3.531802,0,2.995732,51,1,0,306.25,0.175,0.825,-0.1923719,0,0,2.862201,0,2.862201,0,0,0,0,3.563425,0,0,3.563425,0,3.563425,0,0,0,0,29.86,3.39652
HONG KONG,2006,U.S,39636,36415,4174,17.5,40,16,1.90E+11,1.33E+13,2.60E+11,1.29E+13,2.69E+11,1.33E+13,6940.432,298379.91,5116.015,200699.1,3477.6084,147950.91,,,747.41044,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U.S,1,0,0,0,10.58749,10.50274,2.862201,3.688879,25.96993,30.21988,26.2845,30.18812,26.31625,30.21988,8.845119,12.60612,8.540132,12.20956,8.1541,11.90464,,,6.616614,HONG KONG,3.32E+12,5.33E+14,8.04E+14,2.41E+13,33.37112,3.507691,0,2.772589,51,1,0,306.25,0.175,0.825,-0.1923719,0,0,2.862201,0,2.862201,0,0,0,0,3.531802,0,0,3.531802,0,3.531802,0,0,0,0,29.22,3.374853
HONG KONG,2007,U.S,40720,39636,11533,17.5,40,16,2.07E+11,1.40E+13,2.77E+11,1.31E+13,2.94E+11,1.40E+13,6980.412,301231.21,5168.178,202723.88,3538.8082,149140.75,,,1056.9222,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,U.S,1,0,0,0,10.61447,10.58749,2.862201,3.688879,26.05641,30.26735,26.34644,30.20702,26.40677,30.26735,8.850863,12.61563,8.550276,12.2196,8.171545,11.91265,,,6.963116,HONG KONG,3.62E+12,5.58E+14,9.18E+14,2.74E+13,33.46215,3.510415,0,2.772589,51,1,0,306.25,0.175,0.825,-0.1923719,0,0,2.862201,0,2.862201,0,0,0,0,3.507691,0,0,3.507691,0,3.507691,0,0,0,0,29.05,3.369019
HONG KONG,2008,U.S,40042,40720,-325,16.5,40,15,2.15E+11,1.42E+13,2.83E+11,1.31E+13,3.07E+11,1.42E+13,7018.636,304093.97,5219.741,204408.96,3562.9191,148830.19,,,732.80983,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,U.S,1,0,0,0,10.59768,10.61447,2.80336,3.688879,26.0956,30.28562,26.36924,30.20342,26.45144,30.28562,8.856324,12.62509,8.560203,12.22788,8.178335,11.91056,,,6.596886,HONG KONG,3.55E+12,5.69E+14,9.28E+14,3.03E+13,30.65139,3.422678,0,2.70805,51,1,0,272.25,0.165,0.835,-0.1803236,0,0,2.80336,0,2.80336,0,0,0,0,3.510415,0,0,3.510415,0,3.510415,0,0,0,0,27.91,3.328985
HONG KONG,2009,U.S,49152,40042,6955,16.5,40,15,2.09E+11,1.39E+13,2.76E+11,1.26E+13,3.02E+11,1.39E+13,7055.071,306771.53,5264.788,206060.77,3529.5774,143479.43,,,845.0377,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U.S,1,0,0,0,10.80267,10.59768,2.80336,3.688879,26.06695,30.26029,26.34227,30.16751,26.43505,30.26029,8.861502,12.63386,8.568796,12.23593,8.168934,11.87395,,,6.739381,HONG KONG,3.45E+12,5.55E+14,8.92E+14,2.91E+13,30.62448,3.4218,0,2.70805,51,1,0,272.25,0.165,0.835,-0.1803236,0,0,2.80336,0,2.80336,0,0,0,0,3.422678,0,0,3.422678,0,3.422678,0,0,0,0,27.67,3.320349
HONG KONG,2010,U.S,54035,49152,-404,16.5,40,15,2.25E+11,1.45E+13,2.95E+11,1.30E+13,3.27E+11,1.45E+13,7089.705,309330.22,5302.395,207647.47,3530.116,142671.74,10.366,13.097,902.57267,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,U.S,1,0,0,0,10.89739,10.80267,2.80336,3.688879,26.13695,30.30152,26.40965,30.19728,26.51389,30.30152,8.866399,12.64216,8.575913,12.2436,8.169086,11.8683,2.338531,2.572383,6.805249,HONG KONG,3.70E+12,5.78E+14,9.98E+14,3.25E+13,30.69352,3.424052,0,2.70805,51,1,0,272.25,0.165,0.835,-0.1803236,0,0,2.80336,0,2.80336,0,0,0,0,3.4218,0,0,3.4218,0,3.4218,0,0,0,0,27.63,3.318902
INDIA,1993,U.S,599,485,88,57.5,40,40,2.84E+11,6.58E+12,1.18E+12,8.45E+12,9.20E+11,6.58E+12,886743.71,259918.59,534200.81,169920.14,332333.2,122910.1,,,1.6793058,2,Asia,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,6.395262,6.184149,4.051785,3.688879,26.37292,29.5155,27.79687,29.76496,27.54741,29.5155,13.69531,12.46812,13.18853,12.04308,12.71389,11.71921,,,0.5183805,INDIA,1.63E+13,2.63E+14,5.80E+14,1.30E+13,44.52905,3.796142,0,3.688879,52,1,0,3306.25,0.575,0.425,-0.8556661,0,0,4.051785,0,4.051785,0,0,0,0,,,,,,,,,,,36.79,3.605226
INDIA,1994,U.S,1030,599,250,57.5,40,40,3.33E+11,6.99E+12,1.26E+12,8.80E+12,1.00E+12,6.99E+12,903579.29,263125.82,546881.32,171992.19,342686.12,126273.64,,,1.7787963,2,Asia,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,6.937314,6.395262,4.051785,3.688879,26.53145,29.57597,27.86134,29.80528,27.63203,29.57597,13.71412,12.48039,13.21199,12.0552,12.74457,11.74621,,,0.5759369,INDIA,1.91E+13,2.80E+14,6.18E+14,1.43E+13,43.30484,3.768264,0,3.688879,52,1,0,3306.25,0.575,0.425,-0.8556661,0,0,4.051785,0,4.051785,0,0,0,0,3.796142,0,0,3.796142,0,3.796142,0,0,0,0,35.85,3.579344
INDIA,1995,U.S,1105,1030,181,46,40,40,3.67E+11,7.34E+12,1.35E+12,9.02E+12,1.10E+12,7.34E+12,920584.97,266278.39,559628.63,174237.36,347842.11,128964.13,3.799,12.635,2.2853758,2,Asia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,7.007601,6.937314,3.828641,3.688879,26.62754,29.62414,27.93435,29.83045,27.72804,29.62414,13.73276,12.4923,13.23503,12.06817,12.7595,11.76729,1.334738,2.536471,0.8265305,INDIA,1.69E+13,2.94E+14,7.10E+14,1.61E+13,44.08825,3.786193,0,3.688879,52,1,0,2116,0.46,0.54,-0.6161862,0,0,3.828641,0,3.828641,0,0,0,0,3.768264,0,0,3.768264,0,3.768264,0,0,0,0,35.69,3.574871
INDIA,1996,U.S,1344,1105,262,46,40,40,4.00E+11,7.75E+12,1.46E+12,9.36E+12,1.21E+12,7.75E+12,937725.48,269394.28,572436.23,176547.32,354761.75,131049.41,,,2.8116829,2,Asia,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,7.203405,7.007601,3.828641,3.688879,26.7142,29.67886,28.00713,29.86762,27.81837,29.67886,13.75121,12.50393,13.25766,12.08134,12.7792,11.78333,,,1.033783,INDIA,1.84E+13,3.10E+14,6.92E+14,1.58E+13,43.63435,3.775845,0,3.688879,52,1,0,2116,0.46,0.54,-0.6161862,0,0,3.828641,0,3.828641,0,0,0,0,3.786193,0,0,3.786193,0,3.786193,0,0,0,0,35.94,3.581851
INDIA,1997,U.S,1563,1344,267,35,40,40,4.23E+11,8.26E+12,1.52E+12,9.78E+12,1.28E+12,8.26E+12,954926.05,272646.92,585296.86,179157.96,361689.46,134115.38,,,3.5101888,2,Asia,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,7.354362,7.203405,3.555348,3.688879,26.77102,29.74202,28.04683,29.91169,27.87717,29.74202,13.76939,12.51593,13.27987,12.09602,12.79854,11.80646,,,1.25567,INDIA,1.48E+13,3.30E+14,6.47E+14,1.53E+13,42.22683,3.743056,0,3.688879,52,1,0,1225,0.35,0.65,-0.4307829,0,0,3.555348,0,3.555348,0,0,0,0,3.775845,0,0,3.775845,0,3.775845,0,0,0,0,34.02,3.526949
INDIA,1998,U.S,1592,1563,80,35,40,30,4.29E+11,8.74E+12,1.61E+12,1.02E+13,1.38E+12,8.74E+12,972112.81,275854.1,598202.86,181754.51,368620.69,136748.16,,,3.9914151,2,Asia,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,7.372746,7.354362,3.555348,3.688879,26.78412,29.79905,28.10684,29.95476,27.95112,29.79905,13.78723,12.52763,13.30169,12.11041,12.81752,11.8259,,,1.384146,INDIA,1.50E+13,3.50E+14,6.31E+14,1.48E+13,42.57202,3.751197,0,3.401197,52,1,0,1225,0.35,0.65,-0.4307829,0,0,3.555348,0,3.555348,0,0,0,0,3.743056,0,0,3.743056,0,3.743056,0,0,0,0,34.61,3.544143
INDIA,1999,U.S,2390,1592,269,35,40,30,4.64E+11,9.30E+12,1.75E+12,1.07E+13,1.52E+12,9.30E+12,989250.19,279040.17,611145.69,184286.96,374241.92,138899.77,,,4.1852381,2,Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,7.779048,7.372746,3.555348,3.688879,26.86389,29.86114,28.18808,30.0023,28.04692,29.86114,13.8047,12.53911,13.32309,12.12425,12.83266,11.84151,,,1.431564,INDIA,1.63E+13,3.72E+14,6.32E+14,1.54E+13,40.92789,3.711812,0,3.401197,52,1,0,1225,0.35,0.65,-0.4307829,0,0,3.555348,0,3.555348,0,0,0,0,3.751197,0,0,3.751197,0,3.751197,0,0,0,0,33.88,3.522825
INDIA,2000,U.S,2379,2390,92,38.5,40,30,4.75E+11,9.90E+12,1.82E+12,1.12E+13,1.61E+12,9.90E+12,1006300.3,282162.41,624115.97,186813,380467.48,141117.31,4.201,12.706,4.8214507,2,Asia,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,7.774436,7.779048,3.650658,3.688879,26.88593,29.92344,28.22706,30.04319,28.10731,29.92344,13.82179,12.55024,13.34409,12.13786,12.84916,11.85735,1.435323,2.542074,1.573075,INDIA,1.83E+13,3.96E+14,6.06E+14,1.58E+13,38.2758,3.644818,0,3.401197,52,1,0,1482.25,0.385,0.615,-0.486133,0,0,3.650658,0,3.650658,0,0,0,0,3.711812,0,0,3.711812,0,3.711812,0,0,0,0,33.53,3.51244
INDIA,2001,U.S,2496,2379,214,39.55,40,30,4.92E+11,1.02E+13,1.91E+12,1.13E+13,1.73E+12,1.02E+13,1023295.1,284968.96,637143.68,189228.41,390774.92,140997.74,,,6.0530201,2,Asia,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,7.822445,7.774436,3.677566,3.688879,26.92251,29.95673,28.27532,30.05406,28.17798,29.95673,13.83854,12.56014,13.36475,12.15071,12.87589,11.8565,,,1.800557,INDIA,1.95E+13,4.09E+14,5.47E+14,1.52E+13,36.0604,3.585195,0,3.401197,52,1,0,1564.203,0.3955,0.6045,-0.5033536,0,0,3.677566,0,3.677566,0,0,0,0,3.644818,0,0,3.644818,0,3.644818,0,0,0,0,32.34,3.476305
INDIA,2002,U.S,4232,2496,919,35.7,40,30,5.23E+11,1.06E+13,1.98E+12,1.15E+13,1.83E+12,1.06E+13,1040284.8,287625.19,650254.88,191539.96,401257.27,140324.42,,,7.0146217,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,U.S,1,0,0,0,8.35043,7.822445,3.575151,3.688879,26.98246,29.99095,28.31365,30.07218,28.23242,29.99095,13.85501,12.56941,13.38512,12.16285,12.90236,11.85171,,,1.947997,INDIA,1.87E+13,4.24E+14,5.50E+14,1.55E+13,35.4961,3.569423,0,3.401197,52,1,0,1274.49,0.357,0.643,-0.4416105,0,0,3.575151,0,3.575151,0,0,0,0,3.585195,0,0,3.585195,0,3.585195,0,0,0,0,31.44,3.448081
INDIA,2003,U.S,4868,4232,354,36.75,40,30,6.18E+11,1.11E+13,2.14E+12,1.18E+13,2.01E+12,1.11E+13,1057251.1,290107.93,663428.56,193615.75,414042.63,140900.28,,,7.0868212,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,U.S,1,0,0,0,8.490438,8.35043,3.604138,3.688879,27.14906,30.037,28.39009,30.09738,28.32971,30.037,13.87118,12.57801,13.40518,12.17363,12.93372,11.85581,,,1.958237,INDIA,2.27E+13,4.44E+14,6.34E+14,1.78E+13,35.61668,3.572814,0,3.401197,52,1,0,1350.563,0.3675,0.6325,-0.4580751,0,0,3.604138,0,3.604138,0,0,0,0,3.569423,0,0,3.569423,0,3.569423,0,0,0,0,31.24,3.441699
INDIA,2004,U.S,7658,4868,1138,35.875,40,30,7.22E+11,1.18E+13,2.30E+12,1.22E+13,2.23E+12,1.18E+13,1074159,292805.3,676641.85,195950.18,422706.24,142542.25,,,7.5861632,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,U.S,1,0,0,0,8.943506,8.490438,3.580041,3.688879,27.30472,30.09893,28.46565,30.13159,28.433,30.09893,13.88705,12.58726,13.4249,12.18562,12.95443,11.86739,,,2.026326,INDIA,2.59E+13,4.72E+14,7.12E+14,2.03E+13,35.11734,3.558695,0,3.401197,52,1,0,1287.016,0.35875,0.64125,-0.4443358,0,0,3.580041,0,3.580041,0,0,0,0,3.572814,0,0,3.572814,0,3.572814,0,0,0,0,31.07,3.436243
INDIA,2005,U.S,7162,7658,721,36.5925,40,30,8.34E+11,1.26E+13,2.52E+12,1.26E+13,2.52E+12,1.26E+13,1090973,295516.6,689874.64,198347.76,432167.04,145228.49,4.688,12.91,7.6055134,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,U.S,1,0,0,0,8.876545,8.943506,3.599843,3.688879,27.44976,30.16188,28.55444,30.16188,28.55444,30.16188,13.90258,12.59648,13.44427,12.19778,12.97657,11.88606,1.545006,2.558002,2.028873,INDIA,3.05E+13,5.03E+14,7.37E+14,2.17E+13,33.95629,3.525074,0,3.401197,52,1,0,1339.011,0.365925,0.634075,-0.455588,0,0,3.599843,0,3.599843,0,0,0,0,3.558695,0,0,3.558695,0,3.558695,0,0,0,0,29.86,3.39652
INDIA,2006,U.S,9746,7162,1834,33.66,40,30,9.49E+11,1.33E+13,2.75E+12,1.29E+13,2.84E+12,1.33E+13,1107624.3,298379.91,703190,200699.1,434928.96,147950.91,,,10.315477,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U.S,1,0,0,0,9.184612,8.876545,3.51631,3.688879,27.5788,30.21988,28.64304,30.18812,28.67479,30.21988,13.91773,12.60612,13.46338,12.20956,12.98294,11.90464,,,2.333645,INDIA,3.19E+13,5.33E+14,7.75E+14,2.33E+13,33.2302,3.503459,0,3.401197,52,1,0,1132.996,0.3366,0.6634,-0.4103772,0,0,3.51631,0,3.51631,0,0,0,0,3.525074,0,0,3.525074,0,3.525074,0,0,0,0,29.22,3.374853
INDIA,2007,U.S,14622,9746,3915,33.99,40,30,1.24E+12,1.40E+13,3.02E+12,1.31E+13,3.21E+12,1.40E+13,1124134.8,301231.21,716645.16,202723.88,436793.96,149140.75,,,12.099039,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,U.S,1,0,0,0,9.590282,9.184612,3.526066,3.688879,27.84508,30.26735,28.73654,30.20702,28.79687,30.26735,13.93252,12.61563,13.48234,12.2196,12.98722,11.91265,,,2.493126,INDIA,4.21E+13,5.58E+14,8.79E+14,2.64E+13,33.31216,3.505923,0,3.401197,52,1,0,1155.32,0.3399,0.6601,-0.415364,0,0,3.526066,0,3.526066,0,0,0,0,3.503459,0,0,3.503459,0,3.503459,0,0,0,0,29.05,3.369019
INDIA,2008,U.S,18354,14622,4310,33.99,40,30,1.22E+12,1.42E+13,3.14E+12,1.31E+13,3.41E+12,1.42E+13,1140566.2,304093.97,730235.81,204408.96,439285.77,148830.19,,,15.174115,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,U.S,1,0,0,0,9.817603,9.590282,3.526066,3.688879,27.83322,30.28562,28.77471,30.20342,28.85691,30.28562,13.94704,12.62509,13.50112,12.22788,12.99291,11.91056,,,2.719591,INDIA,4.16E+13,5.69E+14,8.90E+14,2.93E+13,30.40753,3.41469,0,3.401197,52,1,0,1155.32,0.3399,0.6601,-0.415364,0,0,3.526066,0,3.526066,0,0,0,0,3.505923,0,0,3.505923,0,3.505923,0,0,0,0,27.91,3.328985
INDIA,2009,U.S,20894,18354,2143,33.99,40,30,1.36E+12,1.39E+13,3.40E+12,1.26E+13,3.73E+12,1.39E+13,1156897.8,306771.53,743927.83,206060.77,439210.46,143479.43,,,18.087841,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U.S,1,0,0,0,9.947217,9.817603,3.526066,3.688879,27.93928,30.26029,28.85388,30.16751,28.94666,30.26029,13.96125,12.63386,13.5197,12.23593,12.99273,11.87395,,,2.89524,INDIA,4.63E+13,5.55E+14,8.49E+14,2.80E+13,30.35507,3.412964,0,3.401197,52,1,0,1155.32,0.3399,0.6601,-0.415364,0,0,3.526066,0,3.526066,0,0,0,0,3.41469,0,0,3.41469,0,3.41469,0,0,0,0,27.67,3.320349
INDIA,2010,U.S,27066,20894,5868,33.99,40,30,1.68E+12,1.45E+13,3.72E+12,1.30E+13,4.13E+12,1.45E+13,1173108,309330.22,757686.77,207647.47,439684.55,142671.74,5.13,13.097,17.354712,2,Asia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,U.S,1,0,0,0,10.20603,9.947217,3.526066,3.688879,28.15239,30.30152,28.94511,30.19728,29.04935,30.30152,13.97517,12.64216,13.53802,12.2436,12.99381,11.8683,1.635106,2.572383,2.853864,INDIA,5.73E+13,5.78E+14,9.45E+14,3.11E+13,30.41226,3.414846,0,3.401197,52,1,0,1155.32,0.3399,0.6601,-0.415364,0,0,3.526066,0,3.526066,0,0,0,0,3.412964,0,0,3.412964,0,3.412964,0,0,0,0,27.63,3.318902
JAPAN,1993,U.S,31095,26590,1625,52.4,40,50,4.42E+12,6.58E+12,3.42E+12,8.45E+12,2.68E+12,6.58E+12,124738.16,259918.59,87011.028,169920.14,64631.536,122910.1,,,6.267097,2,Asia,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.3448,10.18829,3.958907,3.688879,29.11602,29.5155,28.86037,29.76496,28.61766,29.5155,11.73397,12.46812,11.37379,12.04308,11.07646,11.71921,,,1.835313,JAPAN,2.31E+14,2.63E+14,3.65E+14,8.90E+12,41.03959,3.714537,1,3.912023,54,1,3.958907,2745.76,0.524,0.476,-0.7423374,0,0,3.958907,0,3.958907,0,0,0,3.958907,,,,,,,,,,,36.79,3.605226
JAPAN,1994,U.S,34117,31095,1867,52.4,40,50,4.85E+12,6.99E+12,3.45E+12,8.80E+12,2.76E+12,6.99E+12,125046.55,263125.82,87083.272,171992.19,64681.69,126273.64,,,6.0766758,2,Asia,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.43755,10.3448,3.958907,3.688879,29.21007,29.57597,28.86897,29.80528,28.64696,29.57597,11.73644,12.48039,11.37462,12.0552,11.07723,11.74621,,,1.804458,JAPAN,2.54E+14,2.80E+14,3.83E+14,9.76E+12,39.26773,3.670403,1,3.912023,54,1,3.958907,2745.76,0.524,0.476,-0.7423374,0,0,3.958907,0,3.958907,0,0,0,3.958907,3.714537,0,0,3.714537,0,3.714537,0,0,0,3.714537,35.85,3.579344
JAPAN,1995,U.S,37309,34117,2336,51.6,40,50,5.33E+12,7.34E+12,3.52E+12,9.02E+12,2.87E+12,7.34E+12,125327.05,266278.39,87069.313,174237.36,64678.007,128964.13,10.559,12.635,5.0986753,2,Asia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.52699,10.43755,3.943522,3.688879,29.30511,29.62414,28.88821,29.83045,28.68444,29.62414,11.73868,12.4923,11.37446,12.06817,11.07718,11.76729,2.356979,2.536471,1.628981,JAPAN,2.75E+14,2.94E+14,4.51E+14,1.11E+13,40.55056,3.702549,1,3.912023,54,1,3.943522,2662.56,0.516,0.484,-0.7256703,0,0,3.943522,0,3.943522,0,0,0,3.943522,3.670403,0,0,3.670403,0,3.670403,0,0,0,3.670403,35.69,3.574871
JAPAN,1996,U.S,34578,37309,-280,51.6,40,50,4.71E+12,7.75E+12,3.61E+12,9.36E+12,3.00E+12,7.75E+12,125616.71,269394.28,86977.303,176547.32,64959.897,131049.41,,,6.131327,2,Asia,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.45097,10.52699,3.943522,3.688879,29.1799,29.67886,28.91397,29.86762,28.72989,29.67886,11.74099,12.50393,11.3734,12.08134,11.08153,11.78333,,,1.813411,JAPAN,2.43E+14,3.10E+14,4.67E+14,1.15E+13,40.46854,3.700525,1,3.912023,54,1,3.943522,2662.56,0.516,0.484,-0.7256703,0,0,3.943522,0,3.943522,0,0,0,3.943522,3.702549,0,0,3.702549,0,3.702549,0,0,0,3.702549,35.94,3.581851
JAPAN,1997,U.S,33854,34578,-339,51.6,40,50,4.32E+12,8.26E+12,3.67E+12,9.78E+12,3.11E+12,8.26E+12,125924.56,272646.92,86837.093,179157.96,65542.859,134115.38,,,6.9140307,2,Asia,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.42981,10.45097,3.943522,3.688879,29.09527,29.74202,28.9298,29.91169,28.76392,29.74202,11.74344,12.51593,11.37179,12.09602,11.09046,11.80646,,,1.933553,JAPAN,2.23E+14,3.30E+14,4.39E+14,1.14E+13,38.40956,3.648306,1,3.912023,54,1,3.943522,2662.56,0.516,0.484,-0.7256703,0,0,3.943522,0,3.943522,0,0,0,3.943522,3.700525,0,0,3.700525,0,3.700525,0,0,0,3.700525,34.02,3.526949
JAPAN,1998,U.S,41423,33854,6428,51.6,40,50,3.92E+12,8.74E+12,3.59E+12,1.02E+13,3.08E+12,8.74E+12,126236.62,275854.1,86701.884,181754.51,65059.854,136748.16,,,7.564114,2,Asia,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,10.63159,10.42981,3.943522,3.688879,28.99573,29.79905,28.90957,29.95476,28.75472,29.79905,11.74591,12.52763,11.37023,12.11041,11.08306,11.8259,,,2.023415,JAPAN,2.02E+14,3.50E+14,4.44E+14,1.13E+13,39.1706,3.667927,1,3.912023,54,1,3.943522,2662.56,0.516,0.484,-0.7256703,0,0,3.943522,0,3.943522,0,0,0,3.943522,3.648306,0,0,3.648306,0,3.648306,0,0,0,3.648306,34.61,3.544143
